Product_ID,Product_Name,Product_Barcode,Product_Sku,Product_Attribute_color,Product_Attribute_size,Product_Descriptions,Product_Categorise,Product_Price,Product_Sale_price,Product_Image
41343163039876,Sisley Le Phyto Rouge - 41 Rouge Miami,3473311703583,230925,41 Rouge Miami,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/41.jpg?v=1678531110
41457053466756,Sisley Le Phyto Rouge - 40 Rouge Monaco,3473311703576,230924,40 Rouge Monaco,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/40_ab8622c2-1aa0-4a63-9686-17126b8d5f93.jpg?v=1687264790
41343132729476,Sisley All Day All Year - 50Ml,3473311623508,262826,50Ml,,"During the daytime, our skin uses its energy to protect itself.


All Day All Year is the perfect daycare product, supporting the skin by acting as a global protective shield, to keep the skin looking younger. When designing All Day All Year, Sisley’s Laboratories studied the internal and environmental factors to which we are exposed over our lives. These factors are grouped together under the scientific term exposome, which encompasses pollution and cigarette smoke in particular. They are responsible for 80% of skin aging.


The complex and highly concentrated formula of All Day All Year protects the skin from aggressors that can cause premature aging and enhance its self-defense* power thanks to two complementary physical and biological shields. On the surface of the skin, the physical shield, with its encapsulated filters, provides comprehensive protection against pollutants to limit their penetration into the skin**. Within the skin, the biological shield stimulates its natural defenses by: - helping to strengthen the skin barrier - activating the skin’s self-defense* capabilities to limit the harmful effects of pollutants** - providing an anti-aging action.","['Skin Care', 'SKINCARE', 'Skincare Lux', 'Skincare Sale', 'view all Luxury skincare']",459.43,413.49,moustaphalabban.com/cdn/shop/products/3473311623508.jpg?v=1678528127
41343131353220,Sisley Neck Cream The Enriched Formula - 50Ml,3473311298102,201683,50Ml,,"This new formula meets the specific needs of those wishing to firm and refine their neck, which is thickened with age, and recover more defined contouring. It combines four major actions to preserve the beauty and youthful appearance of this fragile area.
1. Immediate """"lifting"""" sensation
Oat seed extract, """"3D toner"""" active ingredient, creates an immediate “lifting” sensation.
2. Intensive firming action
Soy fibre extract.
3. Unique refining action
Caffeine with Red Algae and Horse Chestnut extracts.
4. moisturising and nourishing action
The skin is immediately smoother, creases faded. Fine lines are smoothed.
With repeated applications, the skin is firmer, the neck is refined and contouring is more defined, as if reshaped.
A fine, rich and non-greasy texture that allows for a prolonged massage of the neck area. Non-comedogenic.
Instantly, fine lines are reduced. With repeated applications, contouring is more defined, as if remodeled.","['Skin Care', 'SKINCARE', 'view all Luxury skincare']",196.47,176.82,moustaphalabban.com/cdn/shop/products/3473311298102.jpg?v=1678527769
41343130140804,Sisleya Anti-Age Firming Concentrated Serum - 30Ml,3473311504500,230899,30Ml,,"The firming serum from the Sisleÿa L'Integral Anti-Age range to restore the look of density and the curve of more youthful skin. As the years pass, the face loses its firmness. The cheekbones are less full, the contours of the face become less defined. Following the launch of Sisleÿa L’Integral Anti-Age, Sisley Research is going even further in its innovation and addressing the origins of behavioral aging. To restore the toned appearance of youthful skin and defy gravity, Sisley has created Sisleÿa L'Integral Anti-Age Firming Concentrated Serum. DOUBLE INNOVATION FROM SISLEY targeting 2 new actions:","['Skin Care', 'SKINCARE', 'view all Luxury skincare']",587.52,528.77,moustaphalabban.com/cdn/shop/products/3473311504500.jpg?v=1678527471
41343127158916,Sisley So Volume Mascara 3D Deep Black - 1,3473311853417,238314,1,,"So Volume adds volume, curls and defines lashes from root to tip.
Its innovative care formula acts on:
- the density of the eyelashes (Vitamin Peptide, Cotton proteins and ""Ceramide-like"" active ingredient) for more voluminous, stronger, longer and more resistant eyelashes over the applications - the vitality of the
eyelashes thanks to a nutritional contribution essential to the development
- their length (Arginine) and their beauty (Pro-vitamin B5, extract of flowers of
 
Japanese Cherry and Castor Oil).
Its XXL brush in perfect synergy with the formula guarantees an instant curve and a high-definition result without clumping.
 
Its ultra-pure, double-coated pigments provide intense color and long-lasting makeup.
Tolerance tested under ophthalmological control.
 
Suitable for sensitive eyes and contact lens wearers.
A triple action upon application:
 
- Ultra-volume: lashes are fuller, coated and denser
- Curl: lashes are intensely sheathed and curled
- Definition: lashes are perfectly defined, lash-by-lash volume",['Mascara'],70.78,63.71,moustaphalabban.com/cdn/shop/products/3473311853417.jpg?v=1678527112
41343125749892,Sisley Phyto Khol Star Waterproof Stylo Liner - 1 Matte Onyx,3473311874504,262841,1 Matte Onyx,,"Phyto-Khol Star is an automatically retractable pencil with integrated pencil sharpener.
The creamy and firm tip offers a unique glide and ensures perfect definition with extreme precision.",['Eyeliner'],60.72,54.65,moustaphalabban.com/cdn/shop/products/3473311874504.jpg?v=1678526754
41342233378948,Sisley Phyto-Teint Ultra Eclat - 1 Ivory,3473311805614,245473,1 Ivory,,"Phyto-Teint Ultra Éclat, light diffusing oil-free fluid foundation. Reveal skin that looks instantly radiant and flawless, with imperfections minimized and a blurred effect on the skin texture.
Day after day, a mineral complex acts to enhance the complexion’s natural radiance. Buckwheat seed extract acts as an anti-pollution shield.
Extracts of Mallow and Gardenia flower provide hydration and comfort for fresh-feeling skin.
The long-lasting, lightweight and blendable
...","['Foundation', 'Makeup']",96.44,86.79,moustaphalabban.com/cdn/shop/products/3473311805614-Edited.png?v=1678526119
41342233411716,Sisley Phyto-Teint Ultra Eclat - 2 Soft Beige,3473311805621,245474,2 Soft Beige,,"Phyto-Teint Ultra Éclat, light diffusing oil-free fluid foundation. Reveal skin that looks instantly radiant and flawless, with imperfections minimized and a blurred effect on the skin texture.
Day after day, a mineral complex acts to enhance the complexion’s natural radiance. Buckwheat seed extract acts as an anti-pollution shield.
Extracts of Mallow and Gardenia flower provide hydration and comfort for fresh-feeling skin.
The long-lasting, lightweight and blendable
...","['Foundation', 'Makeup']",96.44,86.79,moustaphalabban.com/cdn/shop/products/3473311805621-Edited.png?v=1678526133
41342233444484,Sisley Phyto-Teint Ultra Eclat - 2+ Sand,3473311805669,245478,2+ Sand,,"Phyto-Teint Ultra Éclat, light diffusing oil-free fluid foundation. Reveal skin that looks instantly radiant and flawless, with imperfections minimized and a blurred effect on the skin texture.
Day after day, a mineral complex acts to enhance the complexion’s natural radiance. Buckwheat seed extract acts as an anti-pollution shield.
Extracts of Mallow and Gardenia flower provide hydration and comfort for fresh-feeling skin.
The long-lasting, lightweight and blendable
...","['Foundation', 'Makeup']",96.44,86.79,moustaphalabban.com/cdn/shop/products/3473311805669-Edited.png?v=1678526147
41342233477252,Sisley Phyto-Teint Ultra Eclat - 3 Natural,3473311805638,245475,3 Natural,,"Phyto-Teint Ultra Éclat, light diffusing oil-free fluid foundation. Reveal skin that looks instantly radiant and flawless, with imperfections minimized and a blurred effect on the skin texture.
Day after day, a mineral complex acts to enhance the complexion’s natural radiance. Buckwheat seed extract acts as an anti-pollution shield.
Extracts of Mallow and Gardenia flower provide hydration and comfort for fresh-feeling skin.
The long-lasting, lightweight and blendable
...","['Foundation', 'Makeup']",96.44,86.79,moustaphalabban.com/cdn/shop/products/3473311805638-Edited.png?v=1678526160
41342233510020,Sisley Phyto-Teint Ultra Eclat - 3+ Apricot,3473311805690,245479,3+ Apricot,,"Phyto-Teint Ultra Éclat, light diffusing oil-free fluid foundation. Reveal skin that looks instantly radiant and flawless, with imperfections minimized and a blurred effect on the skin texture.
Day after day, a mineral complex acts to enhance the complexion’s natural radiance. Buckwheat seed extract acts as an anti-pollution shield.
Extracts of Mallow and Gardenia flower provide hydration and comfort for fresh-feeling skin.
The long-lasting, lightweight and blendable
...","['Foundation', 'Makeup']",96.44,86.79,moustaphalabban.com/cdn/shop/products/3473311805690-Edited.png?v=1678526183
41342233542788,Sisley Phyto-Teint Ultra Eclat - 4 Honey,3473311805645,245476,4 Honey,,"Phyto-Teint Ultra Éclat, light diffusing oil-free fluid foundation. Reveal skin that looks instantly radiant and flawless, with imperfections minimized and a blurred effect on the skin texture.
Day after day, a mineral complex acts to enhance the complexion’s natural radiance. Buckwheat seed extract acts as an anti-pollution shield.
Extracts of Mallow and Gardenia flower provide hydration and comfort for fresh-feeling skin.
The long-lasting, lightweight and blendable
...","['Foundation', 'Makeup']",96.44,86.79,moustaphalabban.com/cdn/shop/products/3473311805645-Edited.png?v=1678526205
41342233575556,Sisley Phyto-Teint Ultra Eclat - 4+ Cinnamon,3473311805720,245481,4+ Cinnamon,,"Phyto-Teint Ultra Éclat, light diffusing oil-free fluid foundation. Reveal skin that looks instantly radiant and flawless, with imperfections minimized and a blurred effect on the skin texture.
Day after day, a mineral complex acts to enhance the complexion’s natural radiance. Buckwheat seed extract acts as an anti-pollution shield.
Extracts of Mallow and Gardenia flower provide hydration and comfort for fresh-feeling skin.
The long-lasting, lightweight and blendable
...","['Foundation', 'Makeup']",96.44,86.79,moustaphalabban.com/cdn/shop/products/3473311805720-Edited.png?v=1678526279
41342233608324,Sisley Phyto-Teint Ultra Eclat - 5 Gold,3473311805652,245477,5 Gold,,"Phyto-Teint Ultra Éclat, light diffusing oil-free fluid foundation. Reveal skin that looks instantly radiant and flawless, with imperfections minimized and a blurred effect on the skin texture.
Day after day, a mineral complex acts to enhance the complexion’s natural radiance. Buckwheat seed extract acts as an anti-pollution shield.
Extracts of Mallow and Gardenia flower provide hydration and comfort for fresh-feeling skin.
The long-lasting, lightweight and blendable
...","['Foundation', 'Makeup']",96.44,86.79,moustaphalabban.com/cdn/shop/products/3473311805652-Edited.png?v=1678526293
41341992566916,Benefit Precisely My Brow Pencil Mini 3.75 - Warm Medium Brown,602004121301,BM189,Warm Medium Brown,,"Oh my WOW…precise & defined eyebrows! This ultra-fine eyebrow pencil draws incredibly natural-looking, hair-like strokes that last 12 budge-proof hours.* A few strokes of the rich yet blendable color will transform brows from shapeless & undefined to filled & defined eyebrows.",['Eyebrow'],No.ne,20.00,moustaphalabban.com/cdn/shop/products/602004121301.jpg?v=1678448234
41341985259652,Benefit Precisely My Brow Eyebrow Pencil Mini - 05 Shade,602004096951,BM76,05 Shade,,"Oh my WOW...precise & defined eyebrows! This ultra-fine eyebrow pencil draws incredibly natural-looking, hair-like strokes that last 12 budge-proof hours.* A few strokes of the rich yet blendable color will transform brows from shapeless & undefined to filled & defined eyebrows. Includes signature Tips & Tricks.
Comes in full size & mini
Twist-up, non-sharpen tip
Built-in spoolie-brush
Waterproof** eyebrow pencil",['Eyebrow'],No.ne,21.00,moustaphalabban.com/cdn/shop/products/602004096951.jpg?v=1678447819
40393557246084,Benefit The POREfessional Pearl Primer,602004087843,FM88,Default Title,,"The power of The POREfessional…PLUS brightening! This soft-radiance face primer instantly minimizes the look of pores, locks on makeup and helps skin look bright, boosted and awake. It’s the same lightweight, silky smooth texture as the original The POREfessional: Pore Primer PLUS a hint of soft pearly pink. Pores and dullness don’t stand a chance!",[],No.ne,19.00,moustaphalabban.com/cdn/shop/products/602004087843.jpg?v=1651148830
41847402266756,Collistar Smoothing Anti-Wrinkle Face & Eye Contour Gift Set,8015150219198,D0010294,Default Title,,"This anti-wrinkle, anti-aging face set includes the Smoothing Anti-Wrinkle Cream (50ml), alongside a travel-sized Smoothing Anti-Wrinkle Eye Contour Cream (5ml) with a travel pouch.","['Collistar Skincare', 'Skin Care']",74.00,66.60,moustaphalabban.com/cdn/shop/products/8015150219198.jpg?v=1678369405
41847402332292,Collistar Pure Actives Vitamin C + Ferulic Acid Gift Set,8015150218993,D0010293,Default Title,,"This brightening & hydrating set includes the Pure Actives Vitamin C + Ferulic Acid Cream (50ml), alongside a travel-sized Pure Actives Hyaluronic Acid + Peptides Eye Contour Serum with a travel pouch.","['Collistar Skincare', 'Skin Care']",58.00,52.20,moustaphalabban.com/cdn/shop/products/8015150218993.jpg?v=1678369400
41847402561668,Collistar Silk Effect Bronzing Powder,8015150137010,D0010117,Default Title,,"







SILK EFFECT BRONZING POWDER







",['Powder'],44.00,39.60,moustaphalabban.com/cdn/shop/products/8015150137010.jpg?v=1678366986
41847402627204,Collistar Rigenera Smoothing Anti-Wrinkle Cream Face and Neck,8015150248006,D0010112,Default Title,,"Collistar rigenera smoothing anti-wrinkle cream
 
is a facial treatment that performs a powerful anti-aging action to reverse the signs of time. Thus, it contains specific active ingredients that will regenerate the complexion in depth while making it smoother, and with fewer visible wrinkles.",['Skin Care'],78.00,70.20,moustaphalabban.com/cdn/shop/products/006.jpg?v=1678366572
